id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,google_product_category
7E9084152B645,Bluzka dla dzieci VW T1 - 128/134,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać",in stock,New,119.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208449.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624975627_286a30e1af3cbe39f654c052a2a1cbd3.jpeg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624975628_aa3949ab4640cf6a6466476689615bd9.jpeg,
7E9084152A645,Bluzka dla dzieci VW T1 - 116/122,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać",in stock,New,119.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208448.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1627622590_74064e7b224840fcdac2ea7628918e12.jpeg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624625084_0e678aa0dced577072630ad2b3ee043a.jpeg,
7E9084210D645,"T-shirt damski VW T1, bordowy - XL","Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać",in stock,New,129.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208526.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442789_96aece36900f0189089bdc0047da4fa3.jpeg,VW,,
7E9084210C645,"T-shirt damski VW T1, bordowy - L","Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać",in stock,New,129.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208525.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442768_70936b223cfee4b13111978437307c40.jpeg,VW,,
7E9084210B645,"T-shirt damski VW T1, bordowy - M","Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać",in stock,New,129.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208524.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442674_afbfa5eb6529c8d6afa71a93723018a7.jpeg,VW,,
7E9084210A645,"T-shirt damski VW T1, bordowy - S","Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać",in stock,New,129.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208523.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442723_dc1612efc572e784f04f1fbae3e33bee.jpeg,VW,,
7E9084210645,"T-shirt damski VW T1, bordowy - XS","Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać",out of stock,New,129.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208522.html?a=1",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442461_a10ee824544ee197c4c521cddbfb1a1e.jpeg,VW,,
1H2069601B,Szklanka z zimowym motywem VW T1,"Przezroczysta szklanka z białym motywem zimowym VW T1 o pojemności 26 cl. Wykonana ze szkła, przeznaczona również do gorących napojów. Szklankasprzedawana jest w opakowaniu prezentowym.|Ilość sztuk w opakowaniu - 1|Edycja limitowana – do wyczerpania zapasu.",in stock,New,35.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/szklanka-z-zimowym-motywem-vw-t1,208515.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637311773_51ac1688750be94b2fa69b9ebc2e9ab0.jpeg,VW,,
5H9087798,Ozdobny świecznik w kształcie VW T1,"Bialy świecznik w kształcie VW T1 wykonany z wysokiej jakości porcelany, o matowym wykończeniu. Świecznik sprzedawany jest w opakowaniu prezentowym.|Wymiary [mm]: dł. 133 x szer. 67 x wys. 70|Edycja limitowana – do wyczerpania zapasu.",in stock,New,69.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/ozdobny-swiecznik-w-ksztalcie-vw-t1,208516.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637311735_f60165e505664aac50d37971fee96cbb.jpg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637311745_c42f26c9220218a1d074c693a5420bed.jpg,
1H2069660,Foremki do ciastek w kształcie VW T1/Beetle,"Foremki do ciastek w kształcie VW T1 i Beetle w kolorze czerwonym, z dyszą do wyciskania. Zestaw zawiera cztery foremki wykonane z plastiku (ABS). Foremki nadają się do żywności, można je myć w zmywarce.|Edycja limitowana – do wyczerpania zapasu.",in stock,New,59.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/foremki-do-ciastek-w-ksztalcie-vw-t147beetle,208517.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637153071_3981cdf316265f307864600e613037b3.jpeg,VW,,
5H9087790A,Szklana bombka z zimowym motywem VW T1,"Bombka choinkowa wykonana z przezroczystego szkłaz białym zimowym wzorem VW T1. Na górze, dole oraz deseniu ozdobiona brokatowymi drobinkami. W zestawie znajduje się srebrny pasek do zawieszenia na choince.Bombka sprzedawana jest w opakowaniu prezentowym.|Średnica bombki: 80 mm|Edycja limitowana – do wyczerpania zapasu.",in stock,New,45.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/szklana-bombka-z-zimowym-motywem-vw-t1,208518.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637153059_bdd65601259739342e87c981a8c2ace5.jpeg,VW,,
5H9087790,Bombka w kształcie VW T1 z choinką,"Ręcznie malowana bombka w kształcie VW T1, z choinką na dachu. Bombka jest wykonana ze szkła i posiada błyszczące elementy (nadkola, choinka).|Wymiary [mm]: dł. 85 x szer. 30 x wys. 70|Edycja limitowana – do wyczerpania zapasu.",in stock,New,55.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/bombka-w-ksztalcie-vw-t1-z-choinka,208519.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637153046_9effe114c5d318ae4006f763342e7600.jpeg,VW,,
211087620A274,Pamięć USB VW T1 (niebieska),Pendrive z pamięcią 8 GB w kształcie Volkswagena Ogórka; podczas pracy świecą się jego reflektory. Metalowa karoseria z obracającymi się gumowymi kółkami.|Kolor: czerwony lub niebieski|Długość: 6 cm,in stock,New,89.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/pamiec-usb-niebieska,203727.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/6253-usb-niebieskie.jpg,VW,,
211087620A645,Pamięć USB VW T1 (czerwona),Pendrive z pamięcią 8 GB w kształcie Volkswagena Ogórka; podczas pracy świecą się jego reflektory. Metalowa karoseria z obracającymi się gumowymi kółkami.|Kolor: czerwony lub niebieski|Długość: 6 cm,in stock,New,89.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/pamiec-usb-czerwona,203726.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/6252-usb-czerwone.jpg,VW,,
1H3087703A,Wycieraczka domowa VW T1,"Wytrzymały dywanik z motywem VW T1. Można go prać w temperaturze do 30°.|Wymiary:|długość: 60 cm,|szerokość: 40 cm",in stock,New,95.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/wycieraczka-domowa-vw-t1,208299.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1553762692_08a665aa893681664162fb518a138636.jpg,VW,,
1H3069620,Materac wodny VW T1 Bulli,"Dmuchany materac z wytłaczanymi konturami w stylistyce T1. Materac posiada nadruk na górze, na dole jest jednokolorowy - biały.|Z pewnością przyda się podczas letnich dni nad wodą!|długość: 180 cm|szerokość: 80 cm|waga: 1,11 kg",in stock,New,75.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/materac-wodny-t1-bulli,208305.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1556114005_ebd663fef7ce22a8ba08cfd6a789508c.jpg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1556114005_6e2d4844c9af4fd62c4a3862d0ad9a62.jpg,
1H9087528A,"Puzzle drewniane VW, 7 części",Pięknie wykonane drewniane puzzle z 7 wariantami modeli Volkswagena. Wyprodukowane przez Gollnest & Kiesel.|Długość: 30 cm|Szerokość: 21 cm|Wysokość: 8 cm,out of stock,New,59.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/puzzle-drewniane-vw44-7-czesci,208256.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1507296148_c16400a2efa749f178303515ad9e261b.jpg,VW,,
7E0087605,Parasol przeciwsłoneczny VW T1,"Parasol przeciwsłoneczny z motywem kultowego modelu Volksawagena T1. Ochroni przed deszczem oraz słońcem całą rodzinę. Średnica parasola ma ok. 2m, składa się on z 8 segmentów wykonanych z wysokiej jakości poliestru. Parasol jest odporny na wodę, wszelkiego rodzaju zabrudzenia. Parasol w zestawie zawiera metalową rurę o rozmiarach 22/25 mm.|​|Dostawa nie obejmuje podstawy.",in stock,New,279.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/parasol-przeciwsloneczny-t1,208252.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1507293651_943939bd37e261b50a62a48f063c8373.jpg,VW,,
7E0087013,Brelok skórzany VW T1,"Skórzany brelok do kluczy ozdobiony z jednej strony logo Volkswagen a z drugiej motywem kultowego busa T1 Bulli.|Długość: 9,5 cm|Szerokość: 4, 5 cm",in stock,New,19.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/brelok-skorzany-t1,208251.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1507293512_5f42fd7decc214184958191f3521b0cc.jpg,VW,,
231087010BJKA,Brelok VW T1 z żetonem 1 euro,Stylowy breloczek z motywem legendarnego busa T1 Bulli z żetonem wielkości 1 euro do wózków na zakupy. Dzięki temu każdy wypad na zakupy będzie wygodny i przyjemny.|Długość: 35 cm|Wysokość: 60 cm,in stock,New,21.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/brelok-t1-z-zetonem-1-euro,208016.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/2010905-brelokt1.jpg,VW,,
2K0087010,Breloczek VW T1 czerwony,Breloczek z napisem T1 w kolorze czerwonym/białym. Brelok jest wykonany z tworzywa sztucznego.|Kolor: Czerwony lub biały|Materiał: Plastik,in stock,New,27.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/breloczek-t1-czerwony,207811.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/2010729-breloeczekczerwony.jpg,VW,,
211087511A,Modelik zabawka T1 z silniczkiem sprężynowym,Model legendarnego T1 z funkcją napędu sprężynowego. Zabawka z kolekcji Lifestyle przeznaczona dla dzieci powyżej 3 roku życia.|Wymiary: 150 x 67 x 70 mm,out of stock,New,35.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/modelik-zabawka-t1,4286.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/6864-modelikt1a.jpg,VW,,
000087703ED,Kolorowanka z kolekcji VW Transporter,"Świetna niespodzianka dla Twojego dziecka, kolorowanka z kolekcji Transporter, a w niej 24 strony rysunków modeli od T1 do T6. Format A5",out of stock,New,16.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/kolorowanka-z-kolekcji-transporter,4210.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/6841-kolorowanka.jpg,VW,,
1H1069635,"Krzesło kempingowe VW T1, składane","Składane krzesło kempingowe T1 przyda się podczas niejednej wakacyjnej przygody! Siedzisko wykonane zostało z tkaniny poliestrowej i umocowane na metalowych, składanych prętach. Średnica prętu wynosi 16mm, dzięki czemu krzesło jest stabilne i wytrzymałe.|Wymiary:|Wysokość: 40/83 cm|Średnica: ok. 80 cm|Uwaga! Maksymalne dopuszczalne obciążenie krzesła: 100 kg.|Edycja limitowana. Do wyczerpania zapasów.",in stock,New,299.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/krzeslo-kempingowe-vw-t144-skladane,208329.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790877_a9c669124839514ef6e5d7a837aadeed.jpeg,VW,"https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790880_4af6fb00132f7b8e7f34dc05e0aa3c42.jpeg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790882_dfc2d85f2f13028faaf069253e8a478f.jpeg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790885_90324bdf10a7ae64e7786b28d77bdfa4.jpeg",
1H1084600,"Fartuch VW T1, szary, bawełniany","Fartuch z nadrukowanym motywem T1 w kuchni podczas gotowania z pewnością zabezpieczy ubranie przed zachlapaniem. Fartuch wykonany został z bawełny, posiada przednią kieszeń i regulowany pasek na szyję.|Materiał: 100% bawełna.|Wymiary:|Długość: 80 cm|Szerokość: 58 cm|Zalecane, aby prać w pralce w 30 °.|Edycja limitowana. Do wyczerpania zapasów.",in stock,New,69.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/fartuch-vw-t144-szary44-bawelniany,208330.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582892626_12095ccc9732947670ff1bd1c8114dd6.jpg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790646_88323bc459187ac244289604706da45f.jpeg,
1H1069621,Śpiwór VW T1,Przydatny podczas wakacji i wszelkich wyjazdów śpiwór z motywem T1.|Wymiary po otwarciu:|159 x 190 cm|Wymiary po zamknięciu:|75 x 190 cm|Materiał: 100% poliester.|Dostarczamy w opakowaniu kompresyjnym.|Śpiwór wraz z pokrowcem dostępny do wyczerpania zapasów!,in stock,New,169.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/spiwor-vw-t1,208328.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582892302_ecc64edbc00d3499f7edc1b827304d1e.jpg,VW,"https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589791010_05e6df857b3aa4e74eede028d765b994.jpg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589791007_837fdf381f54befeaa491e8dbc622998.jpg",
211087620B645,"Pendrive VW T1 czerwony, 8GB","Pamięć USB w kształcie kultowego Volkswagena T1, to wspaniały gadżet dla każdego fana tego samochodu! Pendrive posiada 8 GB miejsca do przechowywania plików. Wyposażony został w ruchome koła oraz reflektory LED, które świecą się podczas pracy urządzenia.",in stock,New,109.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/pendrive-t1-czerwony,208327.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582892089_d56950bd9a783c379497cd678b23e159.jpg,VW,,
1H1087703A,Zestaw magnesów VW T3,"Zestaw trzech magnesów na lodówkę: model T3 w wersji Pick up, Camper ze składanym dachem i jako Syncro. Do stosowania na wszystkich powierzchniach magnetycznych.|Szerokość: 6 cm|Wysokość: 4 cm",in stock,New,25.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/zestaw-magnesow-vw-t3,208326.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582891916_06b98dcb07e4dcf2b50a446458e2cacc.jpg,VW,,
1H1087703,Brelok do kluczy VW T1 z żetonem na zakupy,"Zawieszka do kluczy wykonana z cynku w kolorze srebrnym, w kształcie przodu T1. Brelok posiada żeton, który wykorzystać można podczas zakupów. Z tyłu breloka znajduje się logo marki Volkswagen.",out of stock,New,34.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/brelok-do-kluczy-t1-z-zetonem-na-zakupy,208325.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582891722_7cadc159e54ada20a8d93a407559df5b.jpg,VW,,
1H1051708A,Etui VW T1 na Samsunga S10,Etui dla Samsunga Galaxy S10 z frontem kultowego T1. Etui wykonane jest z materiału PVC i ma miękką w dotyku powierzchnię.,in stock,New,39.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/etui-t1-na-samsunga-s10,208324.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582890794_fdb49c4448b1990c451e356a3e3826a8.jpg,VW,,
1H1051708,Etui VW T1 na iPhone XI PRO,Etui dla iPhone XI PRO z frontem kultowego T1. Etui wykonane jest z materiału PVC i ma miękką w dotyku powierzchnię.,in stock,New,39.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/etui-vw-t1-na-iphone-xi-pro,208323.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582890522_6a7ae9ccbe13fe9cd5829bdff8230d59.jpg,VW,,
1H1087317,"Kosmetyczka VW T1, 'Polizei', zielona",Kosmetyczka T1 z motywem wozu policyjnego. Zamykana na zamek błyskawiczny wewnątrz posiada haczyk do zwieszenia oraz dodatkowe przedziały ułatwiające porządkowanie kosmetyków.|Kosmetyczka wykonana została z neoprenu.|Wymiary:|Szerokość: 30 cm|Wysokość: 14cm|Głębokość: 12cm|Edycja limitowana. Do wyczerpania zapasów.,in stock,New,79.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/kosmetyczka-vw-t144-39polizei3944-zielona,208331.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582892747_f966fe9799cdd3f9b936a796d4f93fa5.jpg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589959158_d63c9e7c27dcbfb1d95f7e97cc4f2c61.jpeg,
1H1087311,Torba termiczna VW T1,"Ciepły dzień, a w drodze ochota na coś zimnego? Przewóz produktów potrzebujących schłodzenia zapewni torba termiczna z motywem T1. Torba zamykana jest na zamek błyskawiczny, posiada dużą przestrzeń wewnętrzną. Dzięki przenośnemu paskowi na ramię i małemu uchwytowi na górze umożliwia łatwe przenoszenie.|Wymiary:|Długość: 35 cm|Szerokość: 28 cm|Wysokość: 36 cm|Edycja limitowana. Do wyczerpania zapasów.",out of stock,New,137.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/torba-termiczna-vw-t1,208332.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1582892871_14ceb7f05e7b25aad0e257cabe028f95.jpg,VW,"https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790096_e889eb1471f40886702fddc0ef661de2.jpeg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790099_66219cb3a2f1488ece796b8a75ef8742.jpeg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790101_3964cb1f8cfec18413926b63af456993.jpeg,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1589790107_0e4f553789dc8b5fd364cc40ea88a3f2.jpeg",
1H1069649,Lunchbox T1,"Metalowy lunchbox w kształcie frontu T1 z nadrukiem. Produkt dostępny tylko w kolorze widocznym na zdjęciu. Jedzenie zapakowane w takie pudełko z pewnością umili każdy posiłek!|Długość: 20cm|Szerokość:19 cm|Wysokość: 11,5cm",out of stock,New,77.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/lunchbox-t1,208319.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1574854852_10e3641424b4f54c3c1044079f3d5b0e.jpg,VW,,
7E9069641,Toster VW T1,"Elegancki i stylowy toster ze stali szlachetnej z wytłoczonym logo T1 z przodu i indywidualnie zaprojektowanym, wypiekanym wzorem nawiązującym do stylistyki T1.Dzięki 7 różnym stopniom opiekania oraz systemowi wyśrodkowania kromek chleba zapewnia równomierne opiekanie z obu stron.|Toster posiada wyjmowaną szufladkę na okruchy, antypoślizgowe nóżki i zwijacz kabla.Produkt posiada znak jakości GS.|Toster jest wyposażony w różne przyciski funkcyjne:|przyciski rozmrażania (przycisk Frozen) oraz odgrzewania (przycisk Reheat) z czerwoną lampką kontrolną|przycisk wcześniejszego przerwania procesu opiekania (przycisk Cancel)|automatyczne wyłączenie w przypadku zablokowania się pieczywa|wbudowaną dźwignię do podnoszenia kromek chleba|Wymiary:|Długość: 26 cm|Szerokość: 15,5 cm|Wysokość: 18,5cm",in stock,New,329.00 PLN,"https://vwdostawcze-sklep.pl/katalog/1/toster-t1,208309.html",https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1566907827_fc4a4641206726e292860051dec063af.jpg,VW,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1566907839_dcd32a514b781df9ebe337b1a190d0d7.jpg,
