id,title,link,price,shipping,image_link,availability,brand,condition,google_product_category,custom_label_0,custom_label_1,ads_label,description
7E9084210645,"T-shirt damski VW T1, bordowy","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208522.html",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442461_a10ee824544ee197c4c521cddbfb1a1e.jpeg,out of stock,VW,New,,,out_of_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084152A645,Bluzka dla dzieci VW T1,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208448.html",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1627622590_74064e7b224840fcdac2ea7628918e12.jpeg,in stock,VW,New,,,in_stock,,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać"
7E9084200AWN3,"T-shirt męski VW T1, oliwkowy","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208485.html",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624959589_1e3c886cd5957abfffa322904725570c.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200AD5E,"T-shirt męski VW T2, niebieski","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t244-niebieski,208480.html",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624958864_2efe34a5cc1ce04aef7ed1a85b80ffab.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawemw kolorze niebieskim, z kolekcjiHeritage. Z przodu duży nadruk motywu T2 przed ogniskiem. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084050AD5E,Kurtka męska VW T1 softshell,"https://vwdostawcze-sklep.pl/katalog/1/kurtka-meska-vw-t1-softshell,208475.html",319.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624957878_ce67168002c4f259f42826e5e57f7e9c.jpeg,in stock,VW,New,,,in_stock,,"Męska kurtkaprzeciwdeszczowa z kapturemw kolorze granatowym, z kolekcjiHeritage. Szerokość kaptura regulowana przy pomocy gumki i sznurków. Kieszenie zapinane na zamek błyskawiczny.Mankiety z gumką i podszewka z siateczki w kontrastowym kolorze. Na kieszeni przy lewej piersi nadruk“Time to get out”.Z tyłu duży nadrukowany motyw T1 oraz pętelka do zawieszania kurtki.|Do produktu dołączona jest mała torba materiałowa ułatwiająca przechowywanie i transport kurtki.|Kurtka dostępna w rozmiarach: S – 2XL|Uwaga:|prać w30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać|nie używaćzmiękczacza do tkanin"
7E9084132AWN3,"Bluza męska VW T1, dł. rękaw","https://vwdostawcze-sklep.pl/katalog/1/bluza-meska-vw-t144-dl46-rekaw,208470.html",169.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624957219_3fd94e910479dc9c86f41816602c3063.jpeg,in stock,VW,New,,,in_stock,,"Męska bluza z długim rękawem w kolorzeoliwkowym,z kolekcjiHeritage. Zapięcie na trzy guziki imitujące klakson. Na brzegu bluzy ozdobna metka pętelkowa, przy karku kolorowa tasiemka.Zprzodu duży nadruk z motywem T1. Wykonana z bawełny organicznej,zapewnia przyjemny komfort noszenia.|Bluza dostępna w rozmiarach: S – 2XL|Uwaga:|prać w30°C|prać i prasować na lewej stronie (nie prasować ponadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084331A645,"Szalik/apaszka T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/szalik47apaszka-t144-kolekcja-heritage,208457.html",59.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624622535_708d6c213b3509f284208cf443ae64ea.jpeg,in stock,VW,New,,,in_stock,,"Bordowy szalik/apaszka z dużym motywem T1 ""Time to get out"" w kolorze białym. Wykonany w 100% z bawełny organicznej.|Wymiary:|Długość: 50cm|Szerokość: 50 cm|Uwaga:|prać w30°C|prać z podobnymi kolorami|nie chlorować|nie wybielać|prasować w średniej temperaturze|można suszyć w suszarce"
7E9084300A,"Czapka VW, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/czapka-vw44-kolekcja-heritage,208464.html",79.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624867399_8ae65d0324561dfdbdbf6c889e6a1bdc.jpeg,in stock,VW,New,,,in_stock,,"Bawełniana czapka bejsbolówka w kolorze oliwkowowym ze szczotkowanego materiału, z kolekcjiHeritage. Spód daszka w kolorze niebieskim, wnętrze w kontrastowym kolorze.Z przodu wyhaftowana róża wiatrów, z tyłu wyhaftowany historyczny napis ""Volkswagen"".|Płeć: Unisex|Uwaga:|prać ręcznie|nie chlorować|nie suszyć w suszarce|nie prasować|nie prać chemicznie"
7E0084300B,"Czapka z daszkiem VW T1, żółta","https://vwdostawcze-sklep.pl/katalog/1/czapka-z-daszkiem-t1-zolta,208064.html",75.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/2010982-69czapkazolta.png,in stock,VW,New,,,in_stock,,"Sportowa czapka w kolorze żółtym z motywem legendarnego modelu T1 Bulli. Rozmiar może być dowolnie regulowany dzięki paskowi z tyłu czapki i klipowi z motywem VW. Wygodę i przewiewność zapewniają czapce kontrastująca, bawełniana podszewka, wewnętrzna opaska i 4 otwory wentylacyjne."
7E9069644,"Podstawka do jajek VW T1, niebieska","https://vwdostawcze-sklep.pl/katalog/1/podstawka-do-jajek-vw-t144-niebieska,208558.html",99.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1649918475_69865770e6da9c59af57711ff6237eab.jpeg,in stock,VW,New,,,in_stock,,"Ceramiczna podstawkana jajka w kształcie VW T1, malowana w styluhipisowskim. Bagażnik dachowypełni funkcję solniczki.|Wymiary: dł. 13 cm x wys. 6,5 cm"
7E9099320,Lego Creator VW T2 Campervan,"https://vwdostawcze-sklep.pl/katalog/1/lego-creator-vw-t2-campervan,208551.html",829.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1644853691_c7d56bfc866ef8ad8493c5e730cd9f9a.jpeg,in stock,VW,New,,,in_stock,,"Składany modelzserii LEGO Creatorw kształcie VW T2 Campervan, w kolorze jasnoniebieskim i białym. Model składa się z 2207 części, w tym m.in. dużej przedniej szyby, drzwi przesuwnych, otwieranej maski odsłaniającej silnik czy działającegoukładukierowniczego. Wnętrze wyposażone jest w kuchnię kempingową z kuchenką gazową, zlewozmywakiem, lodówką oraz składanym stołem i łóżkiem. Przeznaczonydla osób powyżej 18 roku życia.|Wymiary:|długość - 35 cm|szerokość - 14cm|wysokość - 15 cm"
1H2087703,Termometr z motywem VW T1,"https://vwdostawcze-sklep.pl/katalog/1/termometr-z-motywem-vw-t1,208529.html",59.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638447640_54cb9f9903d7160eaac6400df8024c9f.jpeg,in stock,VW,New,,,in_stock,,"Metalowy termometr z motywem VW T1, do powieszenia na ścianie. Przedziałka prezentuje temperaturę w stopniach Celsjusza i Fahrenheitach.|Wymiary [cm]: szer. 6,5x 28 cm"
7E9069621,"Śpiwór VW T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/spiwor-vw-t144-kolekcja-heritage,208527.html",259.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442988_d969a8e1f2f696cba6626306f8367e25.jpeg,in stock,VW,New,,,in_stock,,"Niebieski śpiwór z dużym nadrukiem motywuVW T1 na zewnątrz, z kolekcji Heritage. Lekki, wykonany z przyjemnego w dotyku miękkiegomateriału. Wnętrze śpiwora w kontrastowym kolorze khaki. Zamek błyskawiczny pozwala na pełne rozpięcie śpiwora, dzięki czemu może on służyć także jako koc o wymiarach 220 x 160 [cm].Dwa śpiwory można połączyćtworząc w ten sposób śpiwór podwójny. Do śpiwora dołączony jest pasujący worek kompresyjny.|Wymiary: dł. 220 cm x 80 cm|Materiał: 100% mikropoliester; podszewka - 100% poliester; wypełnienie - kołdra poliestrowa|Uwaga:|prać w 30°C|nie prasować|nie prać chemicznie|nie wybielać"
255099302645,"Model samochodu T3 Multivan, skala 1:18","https://vwdostawcze-sklep.pl/katalog/1/model-samochodu-t3-multivan44-skala-15818,208513.html",399.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1635855453_b4ee6fc339c2c32b15a928cb09b84f5a.jpeg,in stock,VW,New,,,in_stock,,"Model samochodu T3 Multivan w kolorze czerwonym, w wyjątkowej skali1:18. Model przedstawia Multivana z roku produkcji 1985."
7E9065403,Wkłady chłodzące w kształcie VW T1,"https://vwdostawcze-sklep.pl/katalog/1/wklady-chlodzace-w-ksztalcie-vw-t1,208530.html",55.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638448088_c48a1729ca47a3c8ed4d40dfb5163539.jpeg,in stock,VW,New,,,in_stock,,"Wkłady chłodzące w kształcie autobusu VW T1 w kolorze jasnoniebieskim, z kolekcji Heritage. Wkłady są wielokrotnego użytku, zapewniają chłodzenie nawet do 12 godzin. Zestaw składa się zdwóchwkładówchłodzących.|Wymiary: dł. 17 cm x szer. 2 cm x wys. 8,2 cm|Uwaga! Trzymać z dala od dzieci."
7E9061104,Składany pojemnik VW T1 do bagażnika,"https://vwdostawcze-sklep.pl/katalog/1/skladany-pojemnik-vw-t1-do-bagaznika,208528.html",206.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638446738_cab58a722c2d5ac181495da6a2e7b24b.jpeg,out of stock,VW,New,,,out_of_stock,,"Składany pojemnik do bagażnika z motywem VW T1 w kolorze oliwkowym, z kolekcji Heritage. Pojemnik jestwodoodporny, łatwy w użyciu i utrzymaniu - materiał cechuje się odpornością na rozdarcia i zabrudzenia. Dzięki opcji składania pojemnik można wykorzystywać jako smukłą torbę lub duże solidne pudełko. Pojemnik jest lekki, uniesie nawet do 30 kg.|Cechy charakterystyczne:|Pojemność:30l|Wymiary maksymalne(po rozłożeniu):dł. 50cm x szer. 31 cmx wys. 27,5 cm|Materiał: 100% poliester"
7E9069642A,"Rękawice kuchenne, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/rekawice-kuchenne44-kolekcja-heritage,208467.html",140.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624876889_8f56eb277ab51e3f26137f67c017817d.jpeg,out of stock,VW,New,,,out_of_stock,,"Czerwone rękawice kuchennewykonane z wytrzymałego materiału bawełnianego,z kolekcji Heritage. Wnętrze podszyte miękką bawełnianą dzianiną, wypełnienie z waty poliestrowej. Na prawej rękawicy haft z motywem kompasu Heritage.Odpowiednie do gotowania i pieczenia. Odporne na temperaturę do co najmniej210°C.|Wymiary:|Długość: 30 cm|Szerokość: 18 cm|Wysokość: 30 cm|Uwaga:|prać w30°C|prać z podobnymi kolorami|nie suszyć w suszarce|nie prasować|nie prać chemicznie|nie wybielać"
7E9069649,"Puszka z motywem T2, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/puszka-z-motywem-t244-kolekcja-heritage,208466.html",69.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624874779_b076571561d37d90cefb6af37eb23401.jpeg,in stock,VW,New,,,in_stock,,"Blaszana puszkaz motywami T2 „The Great NORTH RIDE” w kolorze zielonym:|jeden motyw przedstawia T2 z otwartym dachem kempingowym i ogniskiem na pierwszymplanie, w dzień polarnyprzy gwiaździstym niebie|drugi motyw przedstawia siedzących na dachu obozowiczów obserwujących zorzę polarną|boczna ściana puszki przedstawia trasę Oslo–Przylądek Północy lub Helsinki–Przylądek Północy|Wymiary:|Głębokość [cm]: 10,1|Szerokość [cm]: 14,3|Wysokość [cm]: 19,7"
7E9087319,"Torba na ramię VW T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/torba-na-ramie-vw-t144-kolekcja-heritage,208465.html",199.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624868217_89888cb19611c8bb8387217cf7b90aaa.jpeg,in stock,VW,New,,,in_stock,,"Praktyczna torba ""listonoszka"" na ramię wykonana z materiału poliestrowego z recyklingu wkolorze ciemnego khaki, zkolekcjiHeritage. Torbę można nosić również przez ramię na skos. Pasek na ramię można regulować, mocowanie do torby przy pomocy metalowych kółek. Główna komora i przednia kieszeńz organizerem. Z przodu metalowy emblemat z grawerem ""T1 Camper Van"".|Wymiary:|Szerokość: 18 cm|Wysokość: 20 cm|Głębokość: 8 cm|Pojemność: 2l.|Ładowność: 10 kg|Uwaga: Wycierać tylko wilgotną ściereczką."
7E908770918R,"Skarbonka VW T1, niebieska","https://vwdostawcze-sklep.pl/katalog/1/skarbonka-vw-t144-niebieska,208463.html",95.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624867103_c8b47ce1a89e9fa5fa0f600cdc551890.jpeg,in stock,VW,New,,,in_stock,,"Ręcznie wykonana ceramiczna skarbonka w kształcie VW Camper Van, zkolekcjiHeritage. Posiada hipisowskie wzornictwo na jasnoniebieskim tle. Na spodzie znajduje się zatyczka do otwierania skarbonki.|Wymiary:|Długość: 22 cm|Wysokość: 9,5 cm"
7E9069602,"Deska do chleba z nożem, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/deska-do-chleba-z-nozem44-kolekcja-heritage,208462.html",124.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624866515_bcace9d34919adce87e6508999a45b81.jpeg,in stock,VW,New,,,in_stock,,"Składana drewniana (bambusowa) deska do krojenia z nożem wykonanym ze stali nierdzewnej z drewnianą rączką, z kolekcji Heritage. Na rękojeści noża i desce logo Heritage. Nóż ma 32 cm długości i posiada ząbkowaną krawędź.|Wymiary deski:|Długość [cm]: 38|Szerokość [cm]: 25|Wysokość [mm]: 25"
7E9069607,Zestaw akcesoriów do grilla,"https://vwdostawcze-sklep.pl/katalog/1/zestaw-akcesoriow-do-grilla,208461.html",109.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624866348_15fa4bdb3700571ed86712ecdd2682a9.jpeg,in stock,VW,New,,,in_stock,,"Zestaw 3 akcesoriów do grilla (łopatka, widelec do mięsa i szczypce) wykonany z polerowanej stali nierdzewnej, z drewnianymi uchwytami z wytłoczeniami, zkolekcjiHeritage. Łopatka do grilla posiada krawędź tnącą i funkcję otwieracza do butelek.|Wymiary:|Łopatka do grilla: ok. 40cm|Widelec do mięsa: ok. 37cm|Szczypce do grilla: ok. 37 cm"
7E9087511,"Pluszak T1, czerwony","https://vwdostawcze-sklep.pl/katalog/1/pluszak-t144-czerwony,208460.html",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624630730_9d30afa4b8c9514f05ee034e6d1d2d39.jpeg,in stock,VW,New,,,in_stock,,"Pluszowy autobus T1 w kolorzebeżowo-bordowym, z kolekcjiHeritage. Wykonany z miękkiego pluszu velboa. Może służyć jako poduszka lub rolka pod szyję.|Wymiary:|Długość: 29 cm|Szerokość: 14 cm|Wysokość: 17 cm|Uwaga:|można praćw 30°C|prać osobno, przy użyciułagodnego detergentu|nie suszyć w suszarce|nie prasować|nie prać chemicznie|nie wybielać|nie używać płynu do zmiękczania tkanin"
7E9069635,Leżak VW T1 dla dorosłych,"https://vwdostawcze-sklep.pl/katalog/1/lezak-vw-t1-dla-doroslych,208439.html",269.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1618931007_b4a4cfc420d290e2c9c5652c615d15e5.jpeg,in stock,VW,New,,,in_stock,,"Stylowy i solidny leżak dla dorosłych z motywem kultowego Volkswagena T1. Stelażregulowany w 3 pozycjach siedzenia, wykonany jest z drewna bukowego bez glazury. Wymienna pokrywa z nadrukiem z przodu i białym tyłem.|Wymiary: 1400x580x28 mm|Waga leżaka: 3,4 kg|Udźwig do 100 kg"
7E9069635A,Leżak VW T1 dla dzieci,"https://vwdostawcze-sklep.pl/katalog/1/lezak-vw-t1-dla-dzieci,208438.html",169.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1618930555_c34c668f7534a83bd93e4faf50c8083d.jpeg,in stock,VW,New,,,in_stock,,"Stylowy i solidny leżak dla dzieci z motywem kultowego Volkswagena T1. Stelażregulowany w 3 pozycjach siedzenia, wykonany jest z drewna bukowego bez glazury. Wymienna pokrywa z nadrukiem z przodu i białym tyłem.|Wymiary: 1300x500x28 mm|Waga leżaka: 2,65kg|Udźwig do 40 kg"
7E9084509,"Koc piknikowy VW T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/koc-piknikowy-vw-t144-kolekcja-heritage,208459.html",139.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624623706_343133eaca222c4490ef2a7c3266ff69.jpeg,in stock,VW,New,,,in_stock,,"Koc piknikowy T1 z wodoodpornym spodem, zkolekcjiHeritage. Koc w kolorzew niebieskim, puszysty i lekki. Zawiera uchwyt do przenoszenia, dzięki któremu po zwinięciu można wygodnie go przenosić. Na górze koca duży nadruk motywu T1.|Wymiary:|Długość [cm]: 200|Szerokość [cm]: 160|Wysokość [mm]: 2|Uwaga:|prać ręcznie|nie suszyć w suszarce|nie prasować|nie prać chemicznie|nie wybielać"
7E9084500,Ręcznik kąpielowy VW T1,"https://vwdostawcze-sklep.pl/katalog/1/recznik-kapielowy-vw-t1,208458.html",149.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624623080_15e6aa84a92e8e6f633ab618be1819c8.jpeg,out of stock,VW,New,,,out_of_stock,,"Ręcznik plażowy z motywem VW T1 z jednowarstwowej tkaniny frotte w kolorze niebieskim, z kolekcji Heritage.Posiada standard ""Oeko-Tex Standard 100"".|Wymiary:|Długość: 180cm|Szerokość: 100 cm|Gramatura: 450 g/m²|Uwaga:|można prać w 60°C|nie czyścić chemicznie|nie wybielać|można suszyć w suszarce|prasować w niskiej temperaturze"
7E9087300,"Torba podróżna T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/torba-podrozna-t144-kolekcja-heritage,208456.html",319.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624621962_4e32d2ab724aad13cf8524c404e5195f.jpeg,in stock,VW,New,,,in_stock,,"Torba podróżna z logo “T1 Camper Van” wykonana z poliestru pochodzącego z recyklingu w kolorze ciemnooliwkowym, z kolekcjiHeritage. Ramiączka zapisane na dwa zatrzaski, co umożliwia wygodne przenoszenie. Dodatkowo odpisany pasek na ramię z możliwością regulacji długości, na metalowych karabińczykach. Na zewnątrz kieszeń na zamek błyskawiczny. Wewnątrz znajdują się dwie przegrody i wyściełana przegroda dla bezpiecznego przechowywania laptopa lub tabletu. Wszystkie zatrzaski torby posiadająlogo Volkswagena.|Wymiary:|Głębokość: 20cm|Szerokość: 50cm|Wysokość: 32cm|Pojemność: 38 l.|Ładowność: 30 kg|Uwaga: Wycierać tylko wilgotną ściereczką."
7E9087317A,"Kosmetyczka T1, kolekcja Heritage","https://vwdostawcze-sklep.pl/katalog/1/kosmetyczka-t144-kolekcja-heritage,208455.html",145.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624618274_e20aecfadf7eb4b05fad00caf0be6084.jpg,in stock,VW,New,,,in_stock,,"Oliwkowa kosmetyczka T1 wykonana z materiału pochodzącego z recyklingu w kolorze ciemnego khaki,z kolekcjiHeritage. Praktyczna, łatwado zwinięcia i zawieszenia. Wnętrze w dwóch kontrastujących odcieniach niebieskiego. Kosmetyczka jest zamykana paskiem z plastikową klamrą zatrzaskową i ma metalowy klips do zawieszenia.Wewnątrz znajdują siędwie zapinane na zamek przegrody wykonane z siateczki (co ułatwia schnięcie wilgotnych rzeczy).Dodatkowo kosmetyczka ma komorę z dołączoną kieszenią, również zamykaną na suwak.Na zewnątrz znajduje się czarny nadruk „T1 Camper Van”, a wewnątrz znak Heritage w kolorze jasnoniebieskim.|Wymiary:|Długość: 32cm|Szerokość: 19cm|Wysokość: 5cm|Uwaga: Wycierać tylko wilgotną ściereczką."
7E9069691,Poduszka na siedzisko VW T1,"https://vwdostawcze-sklep.pl/katalog/1/poduszka-na-siedzisko-vw-t1,208454.html",89.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624617744_ead20efd3a78115f0904bedabc89b958.jpeg,in stock,VW,New,,,in_stock,,"Wodoodporna niebiesko-biała poduszka z kolekcji Heritage, wykonana z poliestru:|solidna, hydrofobowa poduszka ""siedzisko"" lub jakooparcie|zewnętrzny pokrowiec z nadrukiem motywu T1 ""Time to get out""na całej powierzchni|do stosowania na wszystkich rodzajach mebli do siedzenia lub na podłodze|dzięki połączeniu 2 poduszek (siedziska i oparcia) można uzyskać wygodną pozycję siedzącą|pasek do noszenia ułatwiający przenoszenie poduszki|odpornąna wodę i zabrudzenia powierzchnię można łatwo wyczyścić wilgotną szmatką|zamek błyskawiczny umożliwia wyjęcie wewnętrznej poduszki z pokrowca, dzięki czemu można ją wyprać w pralce|posiada schowany zamek błyskawiczny, dzięki czemu nieprzeszkadza on podczas siedzenia|Wymiary:|Długość: 50cm|Szerokość: 50 cm|Wysokość: 8,5 cm|Uwaga:|nie suszyć w suszarce|nie prasować|nie prać chemicznie|nie wybielać|można prać w30°C"
7E9069601,Zestaw dwóch kubków emaliowanych T1/Beetle,"https://vwdostawcze-sklep.pl/katalog/1/zestaw-dwoch-kubkow-emaliowanych-t147beetle,208452.html",99.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624614010_d2e233df5d8bf4bc39d8ac4321e03966.jpeg,out of stock,VW,New,,,out_of_stock,,"Emaliowany zestaw dwóch kubków w kolorach niebieskim i żółtym, z motywami Beetle i T1.Solidnie wykonany i lekki, dzięki czemu idealnie nadaje się na wyprawy kempingowe.|Pojemność: 250 ml"
1H2087317,Torba plażowa VW T1,"https://vwdostawcze-sklep.pl/katalog/1/torba-plazowa-vw-t1,208451.html",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624609979_1b27f7ecb5ea11ec5ba6a6e9ce2499bb.jpg,in stock,VW,New,,,in_stock,,"Stylowa torba z motywem T1,idealna na dzień na plaży lub na zakupy. Torba zgrubymi sznurkami do noszenia na ramieniu. Po obu stronach torby umieszczony jest motyw VW T1 zróżnych perspektyw.Wewnątrz torba jest wyposażona w przegrodęna ważne przedmioty,zapinanąna zamek. Wykonana z poliestru (60%) i bawełny (40%).|Wymiary:|Długość: 56cm|Szerokość: 42cm|Wysokość: 13cm"
